unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1.61771E+12,4/6/2021 11:00,ETH/USDT,2103.52,2121.82,2102.06,2116.42,70327.836,148651201.5,62898
1.6177E+12,4/6/2021 10:00,ETH/USDT,2118.95,2135,2103.15,2103.68,99048.897,210122595.8,80835
1.6177E+12,4/6/2021 9:00,ETH/USDT,2091.2,2120.61,2088,2118.95,81448.16,171801043.7,71922
1.6177E+12,4/6/2021 8:00,ETH/USDT,2101.51,2117.77,2088.8,2091.24,178798.532,375871363.2,121140
1.61769E+12,4/6/2021 7:00,ETH/USDT,2134.4,2134.4,2092,2101.77,116623.424,246120673.7,87956
1.61769E+12,4/6/2021 6:00,ETH/USDT,2132.92,2136.95,2122,2134.4,38402.699,81819814.66,51278
1.61769E+12,4/6/2021 5:00,ETH/USDT,2125.16,2138.55,2123.25,2132.92,38866.175,82846890.7,55349
1.61768E+12,4/6/2021 4:00,ETH/USDT,2116.19,2128,2115.84,2125.16,35717.933,75806994.45,50371
1.61768E+12,4/6/2021 3:00,ETH/USDT,2131.12,2138.96,2114.78,2116.18,49753.358,105870837.2,58977
1.61767E+12,4/6/2021 2:00,ETH/USDT,2127.37,2139.36,2111.71,2131.12,76222.174,161996104.7,68486
1.61767E+12,4/6/2021 1:00,ETH/USDT,2149.01,2161.02,2123.92,2127.41,125553.419,269026297,98598
1.61767E+12,4/6/2021 0:00,ETH/USDT,2110.39,2151.44,2110.39,2149.17,137772.093,293600347.9,112442
1.61766E+12,4/5/2021 23:00,ETH/USDT,2117.24,2117.24,2085.46,2110.35,109562.974,230032181,88557
1.61766E+12,4/5/2021 22:00,ETH/USDT,2114.21,2129.9,2111.39,2117.23,57498.229,121817773.2,59150
1.61766E+12,4/5/2021 21:00,ETH/USDT,2109.73,2125,2109.12,2114.21,53120.013,112404112.5,61206
1.61765E+12,4/5/2021 20:00,ETH/USDT,2108.97,2138.61,2102.57,2109.73,114057.264,241830219.3,89068
1.61765E+12,4/5/2021 19:00,ETH/USDT,2105.52,2114.97,2100.99,2108.97,51974.783,109566756.6,53018
1.61765E+12,4/5/2021 18:00,ETH/USDT,2113.28,2116.77,2098.38,2105.52,56803.76,119667145.1,58919
1.61764E+12,4/5/2021 17:00,ETH/USDT,2116.07,2121.34,2092.94,2113.28,107188.876,225714425,84016
1.61764E+12,4/5/2021 16:00,ETH/USDT,2118.66,2128.79,2104.68,2116.23,119980.811,254083721.4,97337
1.61763E+12,4/5/2021 15:00,ETH/USDT,2122.54,2127.11,2105.24,2118.93,112841.447,238737864.7,90566
1.61763E+12,4/5/2021 14:00,ETH/USDT,2083.03,2129.48,2081.21,2122.53,240113.357,506207621.5,164566
1.61763E+12,4/5/2021 13:00,ETH/USDT,2062.65,2084.12,2055,2083.02,99294.884,205482455.4,84146
1.61762E+12,4/5/2021 12:00,ETH/USDT,2059.49,2070,2055.17,2062.66,75328.871,155407242.7,71457
1.61762E+12,4/5/2021 11:00,ETH/USDT,2050.59,2059.6,2045.1,2059.49,57369.509,117723612.8,57831
1.61762E+12,4/5/2021 10:00,ETH/USDT,2045.79,2051.06,2035,2050.59,55851.78,114089304.7,53076
1.61761E+12,4/5/2021 9:00,ETH/USDT,2030.81,2047.45,2022.45,2045.79,71384.003,145334500.9,64757
1.61761E+12,4/5/2021 8:00,ETH/USDT,2029.29,2034.3,2013.2,2030.82,66026.829,133676501.4,60608
1.61761E+12,4/5/2021 7:00,ETH/USDT,2015.32,2034,2010.39,2029.09,75062.242,151828051.8,62346
1.6176E+12,4/5/2021 6:00,ETH/USDT,2013.12,2029,2002.16,2015.32,104019.844,209747731.3,84765
1.6176E+12,4/5/2021 5:00,ETH/USDT,2026.8,2033.11,2010.1,2013.12,90337.747,182850822.2,77857
1.6176E+12,4/5/2021 4:00,ETH/USDT,2032.12,2041.95,2023,2026.8,67292.618,136845096.4,64304
1.61759E+12,4/5/2021 3:00,ETH/USDT,2048.05,2053.95,2025,2032.13,70992.457,144837960.5,62724
1.61759E+12,4/5/2021 2:00,ETH/USDT,2061.25,2061.49,2041.04,2048.05,56737.435,116363944,54282
1.61758E+12,4/5/2021 1:00,ETH/USDT,2059.56,2066.17,2053.22,2061.26,45386.718,93475546.1,44811
1.61758E+12,4/5/2021 0:00,ETH/USDT,2077.85,2088.25,2057.27,2059.56,71173.804,147462001.9,64674
1.61758E+12,4/4/2021 23:00,ETH/USDT,2072.07,2084.27,2072.07,2077.73,31341.089,65139546.46,40310
1.61757E+12,4/4/2021 22:00,ETH/USDT,2080.01,2080.01,2058.52,2072.07,42768.889,88489348.51,47023
1.61757E+12,4/4/2021 21:00,ETH/USDT,2065.11,2081.23,2060.31,2080.01,29777.58,61589949.08,37709
1.61757E+12,4/4/2021 20:00,ETH/USDT,2064.85,2070,2054,2065.1,57383.461,118269218.3,49505
1.61756E+12,4/4/2021 19:00,ETH/USDT,2076.13,2078.69,2057.93,2064.86,59889.989,123773657.7,51510
1.61756E+12,4/4/2021 18:00,ETH/USDT,2081.99,2086.46,2071.04,2076.12,41090.344,85400138.38,44852
1.61756E+12,4/4/2021 17:00,ETH/USDT,2075.83,2085,2073.39,2081.99,39837.476,82882040.49,46355
1.61755E+12,4/4/2021 16:00,ETH/USDT,2079,2088.97,2067,2075.82,83797.259,173969357.9,67599
1.61755E+12,4/4/2021 15:00,ETH/USDT,2086.33,2093.72,2070.82,2078.99,107972.491,224790842.7,80669
1.61754E+12,4/4/2021 14:00,ETH/USDT,2082.61,2093.32,2081.1,2086.33,65761.086,137239117.5,58267
1.61754E+12,4/4/2021 13:00,ETH/USDT,2068.3,2087.68,2068.29,2082.6,81053.902,168599598.9,73085
1.61754E+12,4/4/2021 12:00,ETH/USDT,2046.09,2075,2034.53,2068.33,98133.432,201960717.9,84522
1.61753E+12,4/4/2021 11:00,ETH/USDT,2057.36,2063.06,2040.39,2046.1,58819.957,120716040.2,57206
1.61753E+12,4/4/2021 10:00,ETH/USDT,2060.47,2066.42,2048,2057.36,52141.197,107232809.8,52050
1.61753E+12,4/4/2021 9:00,ETH/USDT,2039.14,2063.7,2039,2060.48,68330.01,140172591.8,65518
1.61752E+12,4/4/2021 8:00,ETH/USDT,2037,2047.95,2031.61,2039.15,71527.998,145968606.8,63627
1.61752E+12,4/4/2021 7:00,ETH/USDT,2021.88,2037,2016.03,2036.99,62709.351,127064038.2,58427
1.61752E+12,4/4/2021 6:00,ETH/USDT,2017.07,2022.24,2004.2,2021.88,50517.754,101747759.2,51704
1.61751E+12,4/4/2021 5:00,ETH/USDT,2016.2,2026,2007.14,2017.03,47143.782,95030455.93,48989
1.61751E+12,4/4/2021 4:00,ETH/USDT,2018.78,2026.38,2011.67,2016.2,38119.819,76947144.52,47988
1.61751E+12,4/4/2021 3:00,ETH/USDT,2016.87,2023.25,2001,2018.91,51789.223,104204365.2,54275
1.6175E+12,4/4/2021 2:00,ETH/USDT,2015.4,2026.61,2015.08,2016.88,47744.432,96504417.41,47868
1.6175E+12,4/4/2021 1:00,ETH/USDT,2005.89,2021.5,1982.5,2015.4,142603.426,285322376.5,107889
1.61749E+12,4/4/2021 0:00,ETH/USDT,2012.64,2029.61,1980,2005.9,197989.645,397665694.4,149038
1.61749E+12,4/3/2021 23:00,ETH/USDT,2037.11,2052.1,2010.72,2012.63,130039.63,264069533.7,102739
1.61749E+12,4/3/2021 22:00,ETH/USDT,2035.82,2053.76,2010.33,2037.11,197286.12,400716179.4,139005
1.61748E+12,4/3/2021 21:00,ETH/USDT,2062.73,2085.93,2027.2,2035.82,164911.739,339050546.4,135187
1.61748E+12,4/3/2021 20:00,ETH/USDT,2096.46,2096.62,2041.5,2062.73,153428.545,317287692.1,108730
1.61748E+12,4/3/2021 19:00,ETH/USDT,2068.96,2097,2065,2096.46,151785.021,315622541.8,108893
1.61747E+12,4/3/2021 18:00,ETH/USDT,2034.38,2069.19,2002,2068.96,332282.98,676514945.9,183230
1.61747E+12,4/3/2021 17:00,ETH/USDT,2072.5,2078.2,2022.22,2034.39,289231.574,592091080.1,179078
1.61747E+12,4/3/2021 16:00,ETH/USDT,2072.22,2097.93,2051,2072.51,187083.153,388464434,130631
1.61746E+12,4/3/2021 15:00,ETH/USDT,2092.74,2098.8,2070.32,2072.21,160298.462,334644934.7,107710
1.61746E+12,4/3/2021 14:00,ETH/USDT,2118.76,2120.6,2092,2092.83,74841.106,157604568.2,64159
1.61745E+12,4/3/2021 13:00,ETH/USDT,2107.75,2118.78,2101.71,2118.77,48807.085,103107544.2,51198
1.61745E+12,4/3/2021 12:00,ETH/USDT,2100.39,2114,2091.38,2107.68,53186.254,111887992.8,50954
1.61745E+12,4/3/2021 11:00,ETH/USDT,2102,2110.75,2100.01,2100.39,41470.712,87307186.67,41121
1.61744E+12,4/3/2021 10:00,ETH/USDT,2112.29,2125.1,2101.23,2102,76194.291,160956348.6,62560
1.61744E+12,4/3/2021 9:00,ETH/USDT,2099.88,2112.29,2071.22,2112.28,144557.454,302525264.8,97369
1.61744E+12,4/3/2021 8:00,ETH/USDT,2114.49,2133.9,2090.47,2099.87,132211.788,279282635.9,90609
1.61743E+12,4/3/2021 7:00,ETH/USDT,2128.12,2128.61,2112.21,2114.43,63508.929,134597338.5,58520
1.61743E+12,4/3/2021 6:00,ETH/USDT,2109.79,2133.29,2104.7,2128.12,87857.504,186435482.1,75737
1.61743E+12,4/3/2021 5:00,ETH/USDT,2103.8,2110.84,2096.3,2109.79,49730.802,104664249.7,46254
1.61742E+12,4/3/2021 4:00,ETH/USDT,2098.34,2108.5,2092.24,2103.8,42487.213,89291092.51,42836
1.61742E+12,4/3/2021 3:00,ETH/USDT,2112.79,2113.42,2092.96,2098.34,52030.208,109354785.1,47575
1.61742E+12,4/3/2021 2:00,ETH/USDT,2110.19,2116.15,2089,2112.79,84714.645,178216244.2,63161
1.61741E+12,4/3/2021 1:00,ETH/USDT,2129.02,2129.34,2087,2110.19,117388.712,247242987.8,79149
1.61741E+12,4/3/2021 0:00,ETH/USDT,2138.01,2144.17,2113,2129.04,126611.693,269336911.2,88335
1.6174E+12,4/2/2021 23:00,ETH/USDT,2112.41,2150,2112.41,2138.01,158086.168,337410039.7,129206
1.6174E+12,4/2/2021 22:00,ETH/USDT,2093.64,2119.44,2090.2,2112.4,76301.693,160500934.1,74462
1.6174E+12,4/2/2021 21:00,ETH/USDT,2094.08,2105,2083,2093.64,91437.298,191498479.2,88891
1.61739E+12,4/2/2021 20:00,ETH/USDT,2064.48,2112,2062.6,2094.09,203724.749,425849891.5,144279
1.61739E+12,4/2/2021 19:00,ETH/USDT,2057.15,2073.65,2031.16,2064.46,148639.317,305184563.3,101226
1.61739E+12,4/2/2021 18:00,ETH/USDT,2057.51,2065.82,2048.3,2057.15,56305.372,115785422.1,50021
1.61738E+12,4/2/2021 17:00,ETH/USDT,2062.32,2064.72,2046.25,2057.51,79169.312,162721194,65335
1.61738E+12,4/2/2021 16:00,ETH/USDT,2077.2,2086.8,2052.05,2062.32,179850.892,371905037.2,120418
1.61738E+12,4/2/2021 15:00,ETH/USDT,2073.94,2087.6,2059,2077.2,227171.514,471062907.6,153074
1.61737E+12,4/2/2021 14:00,ETH/USDT,2009.79,2079.99,2006.24,2073.95,383050.252,783098693.5,259586
1.61737E+12,4/2/2021 13:00,ETH/USDT,2007.92,2010,1988,2009.79,99104.041,198134981.7,79429
1.61736E+12,4/2/2021 12:00,ETH/USDT,2009.79,2015.04,1994.86,2007.92,90017.984,180451000,77617
1.61736E+12,4/2/2021 11:00,ETH/USDT,2004.52,2011.3,2000.57,2009.79,51717.609,103705222.1,50992
1.61736E+12,4/2/2021 10:00,ETH/USDT,1998.87,2006.45,1991.47,2004.51,44387.771,88742906.44,44745
1.61735E+12,4/2/2021 9:00,ETH/USDT,1993.96,2001.46,1985,1998.87,64311.517,128232659.6,60123
1.61735E+12,4/2/2021 8:00,ETH/USDT,1997.5,2011.53,1993.1,1993.95,72898.837,145990955.1,63811
1.61735E+12,4/2/2021 7:00,ETH/USDT,1998.16,2012.88,1995.93,1997.5,72473.773,145245214.7,66434
1.61734E+12,4/2/2021 6:00,ETH/USDT,1993.64,2003.4,1981.43,1997.99,76963.313,153423384.4,68631
1.61734E+12,4/2/2021 5:00,ETH/USDT,1998.31,2003.36,1991.31,1993.65,48901.239,97669382.15,50786
1.61734E+12,4/2/2021 4:00,ETH/USDT,2000.72,2005.65,1990.78,1998.31,61001.339,121834661.7,52987
1.61733E+12,4/2/2021 3:00,ETH/USDT,2003.12,2019.09,1992.78,2000.73,120233.778,241204251.1,91930
1.61733E+12,4/2/2021 2:00,ETH/USDT,1998.57,2013.22,1990,2003.1,199068.32,398587398.4,136476
1.61733E+12,4/2/2021 1:00,ETH/USDT,1959.99,1998.81,1959.39,1998.8,87891.484,174254738.2,79145
1.61732E+12,4/2/2021 0:00,ETH/USDT,1969.75,1974.65,1949.94,1960,89911.43,176203635.6,78207
1.61732E+12,4/1/2021 23:00,ETH/USDT,1972.96,1980,1967.96,1969.74,44497.8,87834310.51,48145
1.61731E+12,4/1/2021 22:00,ETH/USDT,1965.15,1974.88,1956.12,1972.96,42415.03,83435717.15,48248
1.61731E+12,4/1/2021 21:00,ETH/USDT,1972.88,1977.33,1951.64,1965.15,67027.64,131687418.7,68703
1.61731E+12,4/1/2021 20:00,ETH/USDT,1977.54,1987.69,1968.21,1972.78,87900.58,173912127.9,70337
1.6173E+12,4/1/2021 19:00,ETH/USDT,1970.57,1989.11,1963.18,1977.54,153904.638,303963652.2,116689
1.6173E+12,4/1/2021 18:00,ETH/USDT,1941.4,1982.07,1882.1,1970.75,362235.142,701421037.3,238525
1.6173E+12,4/1/2021 17:00,ETH/USDT,1947.52,1967.99,1930.12,1941.6,120141.97,234512808.5,100824
1.61729E+12,4/1/2021 16:00,ETH/USDT,1946,1959.3,1940,1947.52,110913.565,216075711.7,93456
1.61729E+12,4/1/2021 15:00,ETH/USDT,1933.66,1949.94,1931.34,1946,75754.608,147024632.4,67770
1.61729E+12,4/1/2021 14:00,ETH/USDT,1936.27,1936.39,1921,1933.66,64601.194,124581620.3,58974
1.61728E+12,4/1/2021 13:00,ETH/USDT,1925.11,1944.9,1924.5,1936.22,67329.765,130333083,64598
1.61728E+12,4/1/2021 12:00,ETH/USDT,1922.11,1927.9,1914.21,1925.07,50850.747,97772035.77,49742
1.61727E+12,4/1/2021 11:00,ETH/USDT,1932.83,1932.96,1908.04,1922.18,120743.36,231867992.4,87515
1.61727E+12,4/1/2021 10:00,ETH/USDT,1941.01,1948,1925.18,1932.83,95310.333,184584373.8,74527
1.61727E+12,4/1/2021 9:00,ETH/USDT,1946.89,1961.15,1938,1941.01,104011.688,202718258.6,75617
1.61726E+12,4/1/2021 8:00,ETH/USDT,1928.19,1973.2,1928.19,1946.88,235448.731,459580333.8,155251
1.61726E+12,4/1/2021 7:00,ETH/USDT,1917.95,1935,1911.4,1928.26,75671.481,145660677.2,63515
1.61726E+12,4/1/2021 6:00,ETH/USDT,1913.71,1928.82,1913.7,1917.95,44458.954,85425641.92,46953
1.61725E+12,4/1/2021 5:00,ETH/USDT,1919.5,1923.1,1910.73,1913.7,48805.59,93561839.31,45166
1.61725E+12,4/1/2021 4:00,ETH/USDT,1926.7,1932,1906,1919.5,65846.525,126495785.4,57530
1.61725E+12,4/1/2021 3:00,ETH/USDT,1928.92,1929.89,1916,1926.7,53350.727,102609924.8,50827
1.61724E+12,4/1/2021 2:00,ETH/USDT,1942.83,1947.93,1926.8,1928.92,49185.283,95168129.41,52571
1.61724E+12,4/1/2021 1:00,ETH/USDT,1935,1944.71,1925.41,1942.9,50010.397,96762253.89,52992
1.61724E+12,4/1/2021 0:00,ETH/USDT,1923.07,1943.2,1922.62,1935.21,92349.852,178464413.9,76388
1.61723E+12,3/31/2021 23:00,ETH/USDT,1909.84,1929,1906,1923.07,68614.244,131638217.1,65864
1.61723E+12,3/31/2021 22:00,ETH/USDT,1934.1,1941.21,1909.83,1909.83,109843.721,211406056,88506
1.61722E+12,3/31/2021 21:00,ETH/USDT,1944.51,1952.98,1926.5,1934.09,124190.759,241023535.2,112866
1.61722E+12,3/31/2021 20:00,ETH/USDT,1902.69,1947,1895.34,1944.5,188503.318,361832961.2,146341
1.61722E+12,3/31/2021 19:00,ETH/USDT,1894.61,1920.88,1894.61,1902.69,221250.664,422569186.1,159944
1.61721E+12,3/31/2021 18:00,ETH/USDT,1855.29,1898.76,1852.32,1894.6,174320.572,327723407.5,130263
1.61721E+12,3/31/2021 17:00,ETH/USDT,1848.33,1859,1845.48,1855.28,72562.003,134448409.9,58540
1.61721E+12,3/31/2021 16:00,ETH/USDT,1850.6,1862,1840,1848.32,113363.306,209767264.8,94766
1.6172E+12,3/31/2021 15:00,ETH/USDT,1834.85,1855.95,1832.21,1850.59,113453.003,209363122.6,91003
1.6172E+12,3/31/2021 14:00,ETH/USDT,1830.51,1841.17,1825.21,1834.86,63854.418,117109884.9,61674
1.6172E+12,3/31/2021 13:00,ETH/USDT,1817.27,1834.63,1814.78,1830.5,81664.296,149060546.5,71399
1.61719E+12,3/31/2021 12:00,ETH/USDT,1811.61,1822.9,1799.7,1817.35,80941.519,146792568.4,63372
1.61719E+12,3/31/2021 11:00,ETH/USDT,1802.85,1813.9,1801.68,1811.6,55257.742,99909233.61,53248
1.61718E+12,3/31/2021 10:00,ETH/USDT,1810.91,1815.48,1786.11,1802.79,108510.346,195258374.2,81566
1.61718E+12,3/31/2021 9:00,ETH/USDT,1810.18,1817.58,1800.76,1810.91,70797.819,128214769.5,60587
1.61718E+12,3/31/2021 8:00,ETH/USDT,1817.07,1819.81,1771.85,1809.95,283416.706,509668325.8,172599
1.61717E+12,3/31/2021 7:00,ETH/USDT,1856.59,1860,1803.81,1817.05,186582.923,341707463.1,112618
1.61717E+12,3/31/2021 6:00,ETH/USDT,1834.18,1859.58,1830.53,1856.59,115376.36,213204650.1,78042
1.61717E+12,3/31/2021 5:00,ETH/USDT,1827.12,1836.53,1822,1834.18,41219.344,75371957.06,39754
1.61716E+12,3/31/2021 4:00,ETH/USDT,1826.51,1830.63,1818.7,1827.12,68119.525,124317121.4,58365
1.61716E+12,3/31/2021 3:00,ETH/USDT,1842.37,1842.37,1811,1826.58,146605.532,268144432.9,105377
1.61716E+12,3/31/2021 2:00,ETH/USDT,1850.39,1850.45,1840.97,1842.24,63661.742,117434650.6,52211
1.61715E+12,3/31/2021 1:00,ETH/USDT,1861.79,1867,1846.01,1850.46,75203.212,139555989.6,62911
1.61715E+12,3/31/2021 0:00,ETH/USDT,1843.43,1861.95,1842.5,1861.91,94192.28,174443925.5,71714
1.61715E+12,3/30/2021 23:00,ETH/USDT,1841.16,1847.46,1838.8,1843.43,46577.754,85829795.2,47760
1.61714E+12,3/30/2021 22:00,ETH/USDT,1847.29,1851.56,1838.96,1841.16,60619.709,111875667.4,54512
1.61714E+12,3/30/2021 21:00,ETH/USDT,1841.84,1848.9,1840.76,1847.22,29338.233,54133333.92,37343
1.61713E+12,3/30/2021 20:00,ETH/USDT,1862.61,1863.79,1835.5,1841.85,96096.695,177384066.7,75721
1.61713E+12,3/30/2021 19:00,ETH/USDT,1844.71,1862.62,1841.69,1862.61,68396.827,126719116.7,60890
1.61713E+12,3/30/2021 18:00,ETH/USDT,1836.67,1848.91,1836.66,1844.72,52278.466,96398881.59,48124
1.61712E+12,3/30/2021 17:00,ETH/USDT,1832.57,1838.4,1832.5,1836.7,31161.074,57202121.21,35676
1.61712E+12,3/30/2021 16:00,ETH/USDT,1831.85,1838.15,1829.21,1832.58,47947.774,87934220.27,48547
1.61712E+12,3/30/2021 15:00,ETH/USDT,1838.28,1843,1828.75,1831.7,63478.158,116473332.5,52888
1.61711E+12,3/30/2021 14:00,ETH/USDT,1834.78,1844.2,1827.13,1838.22,83898.789,153936409.1,61375
1.61711E+12,3/30/2021 13:00,ETH/USDT,1841.05,1846.06,1832.21,1834.79,79506.159,146117719.4,63823
1.61711E+12,3/30/2021 12:00,ETH/USDT,1850.66,1851,1836.54,1841.05,69589.569,128314157.8,57718
1.6171E+12,3/30/2021 11:00,ETH/USDT,1838.32,1852.24,1837.43,1850.65,75121.735,138479628.9,67329
1.6171E+12,3/30/2021 10:00,ETH/USDT,1836.78,1851.56,1825.49,1838.32,140788.823,259052227.9,98522
1.61709E+12,3/30/2021 9:00,ETH/USDT,1816.48,1839.57,1813.06,1836.71,117308.297,214465646.8,82785
1.61709E+12,3/30/2021 8:00,ETH/USDT,1818.94,1823.67,1806,1816.49,73484.411,133340921.5,57081
1.61709E+12,3/30/2021 7:00,ETH/USDT,1819.21,1826.76,1814.57,1818.92,50202.528,91360251.24,49168
1.61708E+12,3/30/2021 6:00,ETH/USDT,1810.28,1826.83,1804.92,1819,70682.443,128430343.4,55321
1.61708E+12,3/30/2021 5:00,ETH/USDT,1806.09,1811,1799.3,1810.27,37986.174,68573404.46,39895
1.61708E+12,3/30/2021 4:00,ETH/USDT,1799.59,1815.99,1789.51,1806.08,69653.99,125526841.8,56195
1.61707E+12,3/30/2021 3:00,ETH/USDT,1796.32,1805.86,1793.51,1799.58,50326.258,90563511.42,45466
1.61707E+12,3/30/2021 2:00,ETH/USDT,1810.39,1810.4,1788.3,1796.43,89158.35,160186826.3,70898
1.61707E+12,3/30/2021 1:00,ETH/USDT,1813.11,1815.02,1802.5,1810.39,52593.325,95168928.04,45406
1.61706E+12,3/30/2021 0:00,ETH/USDT,1818.43,1830.9,1812.42,1813.11,71471.347,130081355.7,55411
1.61706E+12,3/29/2021 23:00,ETH/USDT,1815.36,1827,1801.1,1818.44,67814.84,122908898.6,53169
1.61706E+12,3/29/2021 22:00,ETH/USDT,1810.48,1819.05,1808.69,1815.26,50921.001,92398151.41,44404
1.61705E+12,3/29/2021 21:00,ETH/USDT,1811.52,1821.52,1808.34,1810.48,43021.909,78025897.73,42373
1.61705E+12,3/29/2021 20:00,ETH/USDT,1818.45,1821.31,1808.2,1811.62,72286.691,131120183.9,57033
1.61704E+12,3/29/2021 19:00,ETH/USDT,1830.1,1833.2,1810.81,1818.45,73573.031,134052672.6,57604
1.61704E+12,3/29/2021 18:00,ETH/USDT,1835.81,1839.8,1817.14,1830.1,90532.281,165465583.1,71244
1.61704E+12,3/29/2021 17:00,ETH/USDT,1808.63,1845,1804.57,1835.81,206247.133,377646067.4,137512
1.61703E+12,3/29/2021 16:00,ETH/USDT,1791.16,1812.38,1779.29,1808.68,157071.146,282293620.4,112686
1.61703E+12,3/29/2021 15:00,ETH/USDT,1783.95,1793.66,1761.58,1791.42,156148.547,277333463.5,96232
1.61703E+12,3/29/2021 14:00,ETH/USDT,1784,1788.75,1778.06,1783.95,58641.925,104591487.8,52361
1.61702E+12,3/29/2021 13:00,ETH/USDT,1777.46,1790.87,1770.12,1784,68121.461,121293514.4,56791
1.61702E+12,3/29/2021 12:00,ETH/USDT,1767.19,1791.99,1766.87,1777.41,123059.777,219350307.7,81120
1.61702E+12,3/29/2021 11:00,ETH/USDT,1773.96,1778.14,1763,1767.28,70161.701,124162888.4,57728
1.61701E+12,3/29/2021 10:00,ETH/USDT,1759.88,1774.44,1755.27,1773.96,113872.349,201012232.5,82757
1.61701E+12,3/29/2021 9:00,ETH/USDT,1737.88,1768,1737.7,1760,156691.364,274488585.1,114052
1.617E+12,3/29/2021 8:00,ETH/USDT,1705.69,1743.51,1705.69,1737.89,118398.163,204284334.1,85689
1.617E+12,3/29/2021 7:00,ETH/USDT,1698.82,1709,1698.11,1705.7,40307.82,68762024.47,40040
1.617E+12,3/29/2021 6:00,ETH/USDT,1690.99,1699.85,1690.99,1698.82,25342.597,42971903.07,26422
1.61699E+12,3/29/2021 5:00,ETH/USDT,1698.83,1702,1687.19,1690.99,40969.115,69378139.17,35593
1.61699E+12,3/29/2021 4:00,ETH/USDT,1697.81,1703.78,1694.22,1698.82,32632.732,55439036.92,32449
1.61699E+12,3/29/2021 3:00,ETH/USDT,1696.51,1702.98,1695.48,1697.81,32160.213,54627672.07,32452
1.61698E+12,3/29/2021 2:00,ETH/USDT,1686.79,1699.79,1684.32,1696.5,47006.045,79640748.86,41422
1.61698E+12,3/29/2021 1:00,ETH/USDT,1686.67,1689.6,1680.04,1686.79,45552.654,76727303.12,40887
1.61698E+12,3/29/2021 0:00,ETH/USDT,1688.31,1694.22,1682.34,1686.66,45827.382,77385194.59,42328
1.61697E+12,3/28/2021 23:00,ETH/USDT,1684.72,1690.8,1681.29,1688.3,34005.411,57338784.78,34783
1.61697E+12,3/28/2021 22:00,ETH/USDT,1675.38,1687.17,1672.16,1684.72,40843.669,68572816.21,42504
1.61697E+12,3/28/2021 21:00,ETH/USDT,1668.83,1682,1666.4,1675.38,30193.674,50541987.95,35803
1.61696E+12,3/28/2021 20:00,ETH/USDT,1675.89,1678.72,1666.02,1668.84,53947.027,90219869.68,48652
1.61696E+12,3/28/2021 19:00,ETH/USDT,1674.98,1681.24,1662.54,1675.9,101507.195,169732702.6,74323
1.61695E+12,3/28/2021 18:00,ETH/USDT,1704.39,1706.39,1674.12,1674.98,95378.249,161001005.5,68544
1.61695E+12,3/28/2021 17:00,ETH/USDT,1706.08,1710.48,1700.16,1704.41,43983.356,75010958.49,43710
1.61695E+12,3/28/2021 16:00,ETH/USDT,1709.71,1715.64,1700.22,1706.09,51446.035,87863307.12,55250
1.61694E+12,3/28/2021 15:00,ETH/USDT,1701.02,1711.82,1696.22,1709.67,59044.249,100714670,54160
1.61694E+12,3/28/2021 14:00,ETH/USDT,1696.25,1703.6,1690,1701.02,45893.577,77916496.17,45932
1.61694E+12,3/28/2021 13:00,ETH/USDT,1693,1700.57,1691.42,1696.25,38583.369,65454235.66,43315
1.61693E+12,3/28/2021 12:00,ETH/USDT,1705.66,1709.66,1683.8,1692.99,108129.404,183187688.7,81760
1.61693E+12,3/28/2021 11:00,ETH/USDT,1712.38,1712.38,1700.96,1705.64,41634.842,71050315.18,43035
1.61693E+12,3/28/2021 10:00,ETH/USDT,1715.35,1717.16,1702.93,1712.39,56969.491,97442740.24,52039
1.61692E+12,3/28/2021 9:00,ETH/USDT,1720.25,1727.5,1713.29,1715.35,48926.08,84249925.01,48694
1.61692E+12,3/28/2021 8:00,ETH/USDT,1719.58,1721,1712.22,1720.25,31372.076,53860320.73,34278
1.61691E+12,3/28/2021 7:00,ETH/USDT,1714.78,1720.75,1712.53,1719.58,27697.846,47574091.22,32157
1.61691E+12,3/28/2021 6:00,ETH/USDT,1723.53,1723.89,1711.25,1714.78,34332.966,58924392.98,37750
1.61691E+12,3/28/2021 5:00,ETH/USDT,1719.91,1724.28,1716.06,1723.53,31510.015,54222234.16,36076
1.6169E+12,3/28/2021 4:00,ETH/USDT,1712.36,1722.95,1709.37,1719.92,40295.317,69178906.82,42003
1.6169E+12,3/28/2021 3:00,ETH/USDT,1708.36,1715.2,1707.19,1712.35,27704.065,47417722.81,32886
1.6169E+12,3/28/2021 2:00,ETH/USDT,1712.78,1714.75,1706.36,1708.36,31840.192,54469938.58,36615
1.61689E+12,3/28/2021 1:00,ETH/USDT,1711.24,1716.36,1707.27,1712.81,31973.605,54728385.07,37520
1.61689E+12,3/28/2021 0:00,ETH/USDT,1714.14,1718.94,1702.32,1711.11,59839.666,102360540,56757
1.61689E+12,3/27/2021 23:00,ETH/USDT,1724.94,1728.33,1711.53,1714.34,44889.593,77183089.25,46773
1.61688E+12,3/27/2021 22:00,ETH/USDT,1729.77,1734.88,1716.54,1724.94,50420.648,86894320.62,53102
1.61688E+12,3/27/2021 21:00,ETH/USDT,1719.16,1733.76,1717.12,1729.98,47823.104,82482234.12,55149
1.61688E+12,3/27/2021 20:00,ETH/USDT,1706.03,1721.61,1702.88,1719.17,49898.647,85440202.64,49112
